Date,total_curtailment_mwh
2024-04-20 08:00:00,2545
2024-04-20 09:00:00,1964
2024-04-20 10:00:00,2446
2024-04-20 11:00:00,2436
2024-04-20 12:00:00,2451
2024-04-20 13:00:00,2487
2024-04-20 14:00:00,2637
2024-04-20 15:00:00,2042
2024-04-20 16:00:00,1044
2024-04-20 17:00:00,547
2024-04-20 18:00:00,36
2024-04-20 19:00:00,0
2024-04-20 20:00:00,1
2024-04-20 21:00:00,2
2024-04-20 22:00:00,3
2024-04-20 23:00:00,2
2024-04-21 00:00:00,1
2024-04-21 01:00:00,1
2024-04-21 02:00:00,0
2024-04-21 03:00:00,0
2024-04-21 04:00:00,0
2024-04-21 05:00:00,0
2024-04-21 06:00:00,0
2024-04-21 07:00:00,803
2024-04-21 08:00:00,2838
2024-04-21 09:00:00,2903
2024-04-21 10:00:00,2950
2024-04-21 11:00:00,3109
2024-04-21 12:00:00,3151
2024-04-21 13:00:00,2732
2024-04-21 14:00:00,2815
2024-04-21 15:00:00,1463
2024-04-21 16:00:00,1189
2024-04-21 17:00:00,610
2024-04-21 18:00:00,49
2024-04-21 19:00:00,0
2024-04-21 20:00:00,0
2024-04-21 21:00:00,0
2024-04-21 22:00:00,0
2024-04-21 23:00:00,0
2024-04-22 00:00:00,0
2024-04-22 01:00:00,0
2024-04-22 02:00:00,0
2024-04-22 03:00:00,0
2024-04-22 04:00:00,0
2024-04-22 05:00:00,0
2024-04-22 06:00:00,0
2024-04-22 07:00:00,610
2024-04-22 08:00:00,1642
2024-04-22 09:00:00,1920
2024-04-22 10:00:00,1516
2024-04-22 11:00:00,1359
2024-04-22 12:00:00,1032
2024-04-22 13:00:00,1116
2024-04-22 14:00:00,1317
2024-04-22 15:00:00,1760
2024-04-22 16:00:00,1401
2024-04-22 17:00:00,459
2024-04-22 18:00:00,10
2024-04-22 19:00:00,0
2024-04-22 20:00:00,4
2024-04-22 21:00:00,5
2024-04-22 22:00:00,5
2024-04-22 23:00:00,6
2024-04-23 00:00:00,51
2024-04-23 01:00:00,64
2024-04-23 02:00:00,64
2024-04-23 03:00:00,63
2024-04-23 04:00:00,57
2024-04-23 05:00:00,55
2024-04-23 06:00:00,37
2024-04-23 07:00:00,325
2024-04-23 08:00:00,849
2024-04-23 09:00:00,1213
2024-04-23 10:00:00,1508
2024-04-23 11:00:00,1350
2024-04-23 12:00:00,1350
2024-04-23 13:00:00,1684
2024-04-23 14:00:00,1835
2024-04-23 15:00:00,1855
2024-04-23 16:00:00,2044
2024-04-23 17:00:00,899
2024-04-23 18:00:00,18
2024-04-23 19:00:00,0
2024-04-23 20:00:00,0
2024-04-23 21:00:00,0
2024-04-23 22:00:00,0
2024-04-23 23:00:00,0
2024-04-24 00:00:00,0
2024-04-24 01:00:00,0
2024-04-24 02:00:00,0
2024-04-24 03:00:00,0
2024-04-24 04:00:00,0
2024-04-24 05:00:00,0
2024-04-24 06:00:00,0
2024-04-24 07:00:00,543
2024-04-24 08:00:00,1218
2024-04-24 09:00:00,997
2024-04-24 10:00:00,1245
2024-04-24 11:00:00,1656
2024-04-24 12:00:00,1954
2024-04-24 13:00:00,2353
2024-04-24 14:00:00,2417
2024-04-24 15:00:00,2458
2024-04-24 16:00:00,2842
2024-04-24 17:00:00,1334
2024-04-24 18:00:00,37
2024-04-24 19:00:00,0
2024-04-24 20:00:00,0
2024-04-24 21:00:00,0
2024-04-24 22:00:00,0
2024-04-24 23:00:00,0
2024-04-25 00:00:00,0
2024-04-25 01:00:00,0
2024-04-25 02:00:00,0
2024-04-25 03:00:00,0
2024-04-25 04:00:00,0
2024-04-25 05:00:00,2
2024-04-25 06:00:00,0
2024-04-25 07:00:00,643
2024-04-25 08:00:00,1512
2024-04-25 09:00:00,1809
2024-04-25 10:00:00,1558
2024-04-25 11:00:00,1138
2024-04-25 12:00:00,1381
2024-04-25 13:00:00,1412
2024-04-25 14:00:00,1804
2024-04-25 15:00:00,1749
2024-04-25 16:00:00,2434
2024-04-25 17:00:00,1284
2024-04-25 18:00:00,59
2024-04-25 19:00:00,0
2024-04-25 20:00:00,0
2024-04-25 21:00:00,0
2024-04-25 22:00:00,0
2024-04-25 23:00:00,0
2024-04-26 00:00:00,0
2024-04-26 01:00:00,0
2024-04-26 02:00:00,0
2024-04-26 03:00:00,0
2024-04-26 04:00:00,0
2024-04-26 05:00:00,0
2024-04-26 06:00:00,0
2024-04-26 07:00:00,370
2024-04-26 08:00:00,780
2024-04-26 09:00:00,738
2024-04-26 10:00:00,705
2024-04-26 11:00:00,853
2024-04-26 12:00:00,957
2024-04-26 13:00:00,1234
2024-04-26 14:00:00,1395
2024-04-26 15:00:00,1064
2024-04-26 16:00:00,1186
2024-04-26 17:00:00,766
2024-04-26 18:00:00,40
2024-04-26 19:00:00,0
2024-04-26 20:00:00,0
2024-04-26 21:00:00,0
2024-04-26 22:00:00,0
2024-04-26 23:00:00,0
2024-04-27 00:00:00,0
2024-04-27 01:00:00,0
2024-04-27 02:00:00,0
2024-04-27 03:00:00,0
2024-04-27 04:00:00,0
2024-04-27 05:00:00,0
2024-04-27 06:00:00,0
2024-04-27 07:00:00,1426
2024-04-27 08:00:00,3476
2024-04-27 09:00:00,4303
2024-04-27 10:00:00,4436
2024-04-27 11:00:00,5218
2024-04-27 12:00:00,5032
2024-04-27 13:00:00,5291
2024-04-27 14:00:00,5589
2024-04-27 15:00:00,4714
2024-04-27 16:00:00,4412
2024-04-27 17:00:00,2008
2024-04-27 18:00:00,53
2024-04-27 19:00:00,0
2024-04-27 20:00:00,0
2024-04-27 21:00:00,0
2024-04-27 22:00:00,0
2024-04-27 23:00:00,0
2024-04-28 00:00:00,0
2024-04-28 01:00:00,0
2024-04-28 02:00:00,0
2024-04-28 03:00:00,0
2024-04-28 04:00:00,0
2024-04-28 05:00:00,0
2024-04-28 06:00:00,1
2024-04-28 07:00:00,1717
2024-04-28 08:00:00,3506
2024-04-28 09:00:00,4547
2024-04-28 10:00:00,4949
2024-04-28 11:00:00,5407
2024-04-28 12:00:00,5474
2024-04-28 13:00:00,5400
2024-04-28 14:00:00,5472
2024-04-28 15:00:00,4701
2024-04-28 16:00:00,4505
2024-04-28 17:00:00,2159
2024-04-28 18:00:00,45
2024-04-28 19:00:00,0
2024-04-28 20:00:00,0
2024-04-28 21:00:00,0
2024-04-28 22:00:00,0
2024-04-28 23:00:00,0
2024-04-29 00:00:00,0
2024-04-29 01:00:00,0
2024-04-29 02:00:00,0
2024-04-29 03:00:00,0
2024-04-29 04:00:00,0
2024-04-29 05:00:00,0
2024-04-29 06:00:00,0
2024-04-29 07:00:00,329
2024-04-29 08:00:00,1625
2024-04-29 09:00:00,2377
2024-04-29 10:00:00,2366
2024-04-29 11:00:00,2336
2024-04-29 12:00:00,2471
2024-04-29 13:00:00,2473
2024-04-29 14:00:00,2906
2024-04-29 15:00:00,2450
2024-04-29 16:00:00,2331
2024-04-29 17:00:00,1094
2024-04-29 18:00:00,41
2024-04-29 19:00:00,0
2024-04-29 20:00:00,0
2024-04-29 21:00:00,0
2024-04-29 22:00:00,0
2024-04-29 23:00:00,0
2024-04-30 00:00:00,7
2024-04-30 01:00:00,10
2024-04-30 02:00:00,13
2024-04-30 03:00:00,8
2024-04-30 04:00:00,6
2024-04-30 05:00:00,0
2024-04-30 06:00:00,0
2024-04-30 07:00:00,422
2024-04-30 08:00:00,1098
2024-04-30 09:00:00,1490
2024-04-30 10:00:00,945
2024-04-30 11:00:00,881
2024-04-30 12:00:00,1075
2024-04-30 13:00:00,1262
2024-04-30 14:00:00,1703
2024-04-30 15:00:00,1484
2024-04-30 16:00:00,2101
2024-04-30 17:00:00,1257
2024-04-30 18:00:00,41
2024-04-30 19:00:00,0
2024-04-30 20:00:00,0
2024-04-30 21:00:00,0
2024-04-30 22:00:00,0
2024-04-30 23:00:00,0
