interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,curtailment_type,curtailment_reason,fuel_type,curtailment_mwh,curtailment_mw
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T04:00:00-08:00,2026-02-04 12:00:00+00:00,2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T05:00:00-08:00,2026-02-04 13:00:00+00:00,2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,Economic,Local,Solar,2.243e-05,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,Economic,System,Solar,0.0003414,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T06:00:00-08:00,2026-02-04 14:00:00+00:00,2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,Economic,Local,Solar,0.01101,0.01769
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,Economic,Local,Wind,15.09,30.23
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,Economic,System,Solar,0.008765,0.01409
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T07:00:00-08:00,2026-02-04 15:00:00+00:00,2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,Economic,Local,Solar,58.32,301.8
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,Economic,Local,Wind,5.034,15.69
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,Economic,System,Solar,0.00749,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T08:00:00-08:00,2026-02-04 16:00:00+00:00,2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,Economic,Local,Solar,137.4,233.3
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,Economic,System,Solar,0.005938,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T09:00:00-08:00,2026-02-04 17:00:00+00:00,2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,Economic,Local,Solar,61.59,103.8
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,Economic,System,Solar,0.003557,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T10:00:00-08:00,2026-02-04 18:00:00+00:00,2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,Economic,Local,Solar,36.44,110.5
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,Economic,System,Solar,0.5733,6.844
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T11:00:00-08:00,2026-02-04 19:00:00+00:00,2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,Economic,Local,Solar,121.9,196.7
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,Economic,System,Solar,0.003221,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T12:00:00-08:00,2026-02-04 20:00:00+00:00,2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,Economic,Local,Solar,78.3,16.98
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,Economic,Local,Wind,0.7842,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,Economic,System,Solar,51.18,407.4
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,Economic,System,Wind,3.894,12.79
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T13:00:00-08:00,2026-02-04 21:00:00+00:00,2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,Economic,Local,Solar,313.6,1241.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,Economic,System,Solar,18.39,133.3
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,Economic,System,Wind,5.783,12.84
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T14:00:00-08:00,2026-02-04 22:00:00+00:00,2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,Economic,Local,Solar,507.3,1626.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,Economic,Local,Wind,30.78,96.48
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,Economic,System,Solar,4.17,19.54
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,Economic,System,Wind,2.521,7.72
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,SelfSchCut,Local,Solar,0.005,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T15:00:00-08:00,2026-02-04 23:00:00+00:00,2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,Economic,Local,Solar,0.4096,0.02659
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,Economic,Local,Wind,19.9,49.98
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,Economic,System,Solar,0.01624,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,SelfSchCut,Local,Solar,0.4617,5.54
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-02-04T16:00:00-08:00,2026-02-05 00:00:00+00:00,2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,2026-02-04T18:00:00-08:00,2026-02-05 02:00:00+00:00,Economic,Local,Solar,0.00254,0.01565
2026-02-04T17:00:00-08:00,2026-02-05 01:00:00+00:00,2026-02-04T18:00:00-08:00,2026-02-05 02:00:00+00:00,Economic,Local,Wind,2.536,14.75
