Date,total_curtailment_mwh
2024-05-06 14:00:00,4509
2024-05-06 15:00:00,5771
2024-05-06 16:00:00,4310
2024-05-06 17:00:00,2353
2024-05-06 18:00:00,175
2024-05-06 19:00:00,0
2024-05-06 20:00:00,0
2024-05-06 21:00:00,0
2024-05-06 22:00:00,0
2024-05-06 23:00:00,0
2024-05-07 00:00:00,0
2024-05-07 01:00:00,0
2024-05-07 02:00:00,0
2024-05-07 03:00:00,0
2024-05-07 04:00:00,0
2024-05-07 05:00:00,0
2024-05-07 06:00:00,1
2024-05-07 07:00:00,1008
2024-05-07 08:00:00,2866
2024-05-07 09:00:00,4053
2024-05-07 10:00:00,5126
2024-05-07 11:00:00,5213
2024-05-07 12:00:00,5736
2024-05-07 13:00:00,6403
2024-05-07 14:00:00,6420
2024-05-07 15:00:00,6273
2024-05-07 16:00:00,3762
2024-05-07 17:00:00,2650
2024-05-07 18:00:00,239
2024-05-07 19:00:00,2
2024-05-07 20:00:00,0
2024-05-07 21:00:00,0
2024-05-07 22:00:00,0
2024-05-07 23:00:00,0
2024-05-08 00:00:00,0
2024-05-08 01:00:00,0
2024-05-08 02:00:00,0
2024-05-08 03:00:00,0
2024-05-08 04:00:00,0
2024-05-08 05:00:00,0
2024-05-08 06:00:00,0
2024-05-08 07:00:00,414
2024-05-08 08:00:00,1393
2024-05-08 09:00:00,2987
2024-05-08 10:00:00,3080
2024-05-08 11:00:00,3746
2024-05-08 12:00:00,3953
2024-05-08 13:00:00,3206
2024-05-08 14:00:00,4703
2024-05-08 15:00:00,3915
2024-05-08 16:00:00,1988
2024-05-08 17:00:00,889
2024-05-08 18:00:00,149
2024-05-08 19:00:00,0
2024-05-08 20:00:00,0
2024-05-08 21:00:00,33
2024-05-08 22:00:00,31
2024-05-08 23:00:00,19
2024-05-09 00:00:00,0
2024-05-09 01:00:00,0
2024-05-09 02:00:00,0
2024-05-09 03:00:00,0
2024-05-09 04:00:00,0
2024-05-09 05:00:00,0
2024-05-09 06:00:00,18
2024-05-09 07:00:00,371
2024-05-09 08:00:00,719
2024-05-09 09:00:00,938
2024-05-09 10:00:00,842
2024-05-09 11:00:00,1275
2024-05-09 12:00:00,1215
2024-05-09 13:00:00,1330
2024-05-09 14:00:00,1023
2024-05-09 15:00:00,1484
2024-05-09 16:00:00,1262
2024-05-09 17:00:00,562
2024-05-09 18:00:00,62
2024-05-09 19:00:00,0
2024-05-09 20:00:00,0
2024-05-09 21:00:00,0
2024-05-09 22:00:00,0
2024-05-09 23:00:00,0
2024-05-10 00:00:00,0
2024-05-10 01:00:00,0
2024-05-10 02:00:00,0
2024-05-10 03:00:00,0
2024-05-10 04:00:00,0
2024-05-10 05:00:00,0
2024-05-10 06:00:00,0
2024-05-10 07:00:00,220
2024-05-10 08:00:00,467
2024-05-10 09:00:00,776
2024-05-10 10:00:00,723
2024-05-10 11:00:00,924
2024-05-10 12:00:00,544
2024-05-10 13:00:00,578
2024-05-10 14:00:00,318
2024-05-10 15:00:00,645
2024-05-10 16:00:00,513
2024-05-10 17:00:00,289
2024-05-10 18:00:00,80
2024-05-10 19:00:00,0
2024-05-10 20:00:00,0
2024-05-10 21:00:00,3
2024-05-10 22:00:00,0
2024-05-10 23:00:00,0
2024-05-11 00:00:00,0
2024-05-11 01:00:00,0
2024-05-11 02:00:00,0
2024-05-11 03:00:00,0
2024-05-11 04:00:00,0
2024-05-11 05:00:00,0
2024-05-11 06:00:00,0
2024-05-11 07:00:00,527
2024-05-11 08:00:00,1530
2024-05-11 09:00:00,2058
2024-05-11 10:00:00,2134
2024-05-11 11:00:00,1612
2024-05-11 12:00:00,1807
2024-05-11 13:00:00,2007
2024-05-11 14:00:00,2090
2024-05-11 15:00:00,2387
2024-05-11 16:00:00,1526
2024-05-11 17:00:00,1038
2024-05-11 18:00:00,35
2024-05-11 19:00:00,0
2024-05-11 20:00:00,0
2024-05-11 21:00:00,0
2024-05-11 22:00:00,0
2024-05-11 23:00:00,0
2024-05-12 00:00:00,0
2024-05-12 01:00:00,0
2024-05-12 02:00:00,0
2024-05-12 03:00:00,0
2024-05-12 04:00:00,0
2024-05-12 05:00:00,0
2024-05-12 06:00:00,0
2024-05-12 07:00:00,647
2024-05-12 08:00:00,1945
2024-05-12 09:00:00,2411
2024-05-12 10:00:00,2561
2024-05-12 11:00:00,2798
2024-05-12 12:00:00,2401
2024-05-12 13:00:00,2797
2024-05-12 14:00:00,2852
2024-05-12 15:00:00,2618
2024-05-12 16:00:00,1699
2024-05-12 17:00:00,752
2024-05-12 18:00:00,57
2024-05-12 19:00:00,0
2024-05-12 20:00:00,0
2024-05-12 21:00:00,0
2024-05-12 22:00:00,0
2024-05-12 23:00:00,0
2024-05-13 00:00:00,0
2024-05-13 01:00:00,0
2024-05-13 02:00:00,0
2024-05-13 03:00:00,0
2024-05-13 04:00:00,0
2024-05-13 05:00:00,0
2024-05-13 06:00:00,0
2024-05-13 07:00:00,254
2024-05-13 08:00:00,674
2024-05-13 09:00:00,735
2024-05-13 10:00:00,468
2024-05-13 11:00:00,358
2024-05-13 12:00:00,704
2024-05-13 13:00:00,849
2024-05-13 14:00:00,1028
2024-05-13 15:00:00,834
2024-05-13 16:00:00,657
2024-05-13 17:00:00,358
2024-05-13 18:00:00,99
2024-05-13 19:00:00,1
2024-05-13 20:00:00,4
2024-05-13 21:00:00,4
2024-05-13 22:00:00,0
2024-05-13 23:00:00,0
2024-05-14 00:00:00,0
2024-05-14 01:00:00,0
2024-05-14 02:00:00,0
2024-05-14 03:00:00,0
2024-05-14 04:00:00,0
2024-05-14 05:00:00,0
2024-05-14 06:00:00,0
2024-05-14 07:00:00,248
2024-05-14 08:00:00,581
2024-05-14 09:00:00,1087
2024-05-14 10:00:00,1047
2024-05-14 11:00:00,785
2024-05-14 12:00:00,589
2024-05-14 13:00:00,361
2024-05-14 14:00:00,571
2024-05-14 15:00:00,906
2024-05-14 16:00:00,738
2024-05-14 17:00:00,367
2024-05-14 18:00:00,9
2024-05-14 19:00:00,13
2024-05-14 20:00:00,1
2024-05-14 21:00:00,0
2024-05-14 22:00:00,0
2024-05-14 23:00:00,0
2024-05-15 00:00:00,0
2024-05-15 01:00:00,0
2024-05-15 02:00:00,0
2024-05-15 03:00:00,0
2024-05-15 04:00:00,0
2024-05-15 05:00:00,0
2024-05-15 06:00:00,0
2024-05-15 07:00:00,51
2024-05-15 08:00:00,100
2024-05-15 09:00:00,160
2024-05-15 10:00:00,175
2024-05-15 11:00:00,196
2024-05-15 12:00:00,247
2024-05-15 13:00:00,189
2024-05-15 14:00:00,233
2024-05-15 15:00:00,145
2024-05-15 16:00:00,119
2024-05-15 17:00:00,173
2024-05-15 18:00:00,30
2024-05-15 19:00:00,0
2024-05-15 20:00:00,0
2024-05-15 21:00:00,0
2024-05-15 22:00:00,0
2024-05-15 23:00:00,0
2024-05-16 00:00:00,0
2024-05-16 01:00:00,0
2024-05-16 02:00:00,0
2024-05-16 03:00:00,0
2024-05-16 04:00:00,0
2024-05-16 05:00:00,3
2024-05-16 06:00:00,2
2024-05-16 07:00:00,132
2024-05-16 08:00:00,638
2024-05-16 09:00:00,970
2024-05-16 10:00:00,698
2024-05-16 11:00:00,580
2024-05-16 12:00:00,586
2024-05-16 13:00:00,1350
2024-05-16 14:00:00,2089
2024-05-16 15:00:00,2615
2024-05-16 16:00:00,2705
2024-05-16 17:00:00,1350
2024-05-16 18:00:00,52
2024-05-16 19:00:00,0
2024-05-16 20:00:00,0
2024-05-16 21:00:00,0
2024-05-16 22:00:00,0
2024-05-16 23:00:00,0
2024-05-17 00:00:00,0
2024-05-17 01:00:00,6
2024-05-17 02:00:00,2
2024-05-17 03:00:00,0
2024-05-17 04:00:00,0
2024-05-17 05:00:00,0
2024-05-17 06:00:00,1
2024-05-17 07:00:00,764
2024-05-17 08:00:00,1333
2024-05-17 09:00:00,1641
2024-05-17 10:00:00,1444
2024-05-17 11:00:00,1077
2024-05-17 12:00:00,2051
2024-05-17 13:00:00,2683
2024-05-17 14:00:00,3365
2024-05-17 15:00:00,3746
2024-05-17 16:00:00,4211
2024-05-17 17:00:00,2542
2024-05-17 18:00:00,120
2024-05-17 19:00:00,0
2024-05-17 20:00:00,0
2024-05-17 21:00:00,0
2024-05-17 22:00:00,0
2024-05-17 23:00:00,0
2024-05-18 00:00:00,0
2024-05-18 01:00:00,0
2024-05-18 02:00:00,0
2024-05-18 03:00:00,0
2024-05-18 04:00:00,0
2024-05-18 05:00:00,0
2024-05-18 06:00:00,37
2024-05-18 07:00:00,393
2024-05-18 08:00:00,749
2024-05-18 09:00:00,1819
2024-05-18 10:00:00,2202
2024-05-18 11:00:00,2142
2024-05-18 12:00:00,3309
2024-05-18 13:00:00,3413
2024-05-18 14:00:00,4174
2024-05-18 15:00:00,4266
2024-05-18 16:00:00,2898
2024-05-18 17:00:00,1596
2024-05-18 18:00:00,62
2024-05-18 19:00:00,0
2024-05-18 20:00:00,0
2024-05-18 21:00:00,0
2024-05-18 22:00:00,0
2024-05-18 23:00:00,0
2024-05-19 00:00:00,0
2024-05-19 01:00:00,0
2024-05-19 02:00:00,0
2024-05-19 03:00:00,0
2024-05-19 04:00:00,0
2024-05-19 05:00:00,0
2024-05-19 06:00:00,588
2024-05-19 07:00:00,2822
2024-05-19 08:00:00,4156
2024-05-19 09:00:00,6047
2024-05-19 10:00:00,6745
2024-05-19 11:00:00,6725
2024-05-19 12:00:00,6917
2024-05-19 13:00:00,6358
2024-05-19 14:00:00,6441
2024-05-19 15:00:00,5545
2024-05-19 16:00:00,3967
2024-05-19 17:00:00,2200
2024-05-19 18:00:00,73
2024-05-19 19:00:00,0
2024-05-19 20:00:00,0
2024-05-19 21:00:00,0
2024-05-19 22:00:00,0
2024-05-19 23:00:00,0
2024-05-20 00:00:00,0
2024-05-20 01:00:00,0
2024-05-20 02:00:00,0
2024-05-20 03:00:00,0
2024-05-20 04:00:00,0
2024-05-20 05:00:00,2
2024-05-20 06:00:00,11
2024-05-20 07:00:00,225
2024-05-20 08:00:00,139
2024-05-20 09:00:00,479
2024-05-20 10:00:00,767
2024-05-20 11:00:00,787
2024-05-20 12:00:00,1075
2024-05-20 13:00:00,1188
2024-05-20 14:00:00,1537
2024-05-20 15:00:00,1810
2024-05-20 16:00:00,2575
2024-05-20 17:00:00,2050
2024-05-20 18:00:00,300
2024-05-20 19:00:00,10
2024-05-20 20:00:00,32
2024-05-20 21:00:00,11
2024-05-20 22:00:00,16
2024-05-20 23:00:00,14
2024-05-21 00:00:00,0
2024-05-21 01:00:00,0
2024-05-21 02:00:00,0
2024-05-21 03:00:00,0
2024-05-21 04:00:00,0
2024-05-21 05:00:00,0
2024-05-21 06:00:00,40
2024-05-21 07:00:00,1347
2024-05-21 08:00:00,2216
2024-05-21 09:00:00,3039
2024-05-21 10:00:00,2962
2024-05-21 11:00:00,2793
2024-05-21 12:00:00,3200
2024-05-21 13:00:00,3310
2024-05-21 14:00:00,3476
2024-05-21 15:00:00,3588
2024-05-21 16:00:00,2587
2024-05-21 17:00:00,1876
2024-05-21 18:00:00,228
2024-05-21 19:00:00,0
2024-05-21 20:00:00,0
2024-05-21 21:00:00,0
2024-05-21 22:00:00,2
2024-05-21 23:00:00,0
2024-05-22 00:00:00,0
2024-05-22 01:00:00,0
2024-05-22 02:00:00,0
2024-05-22 03:00:00,0
2024-05-22 04:00:00,2
2024-05-22 05:00:00,2
2024-05-22 06:00:00,18
2024-05-22 07:00:00,731
2024-05-22 08:00:00,1331
2024-05-22 09:00:00,2211
2024-05-22 10:00:00,1967
2024-05-22 11:00:00,2365
2024-05-22 12:00:00,2373
2024-05-22 13:00:00,1271
2024-05-22 14:00:00,3501
2024-05-22 15:00:00,4231
2024-05-22 16:00:00,4367
2024-05-22 17:00:00,3181
2024-05-22 18:00:00,270
2024-05-22 19:00:00,2
2024-05-22 20:00:00,0
2024-05-22 21:00:00,0
2024-05-22 22:00:00,0
2024-05-22 23:00:00,0
2024-05-23 00:00:00,0
2024-05-23 01:00:00,0
2024-05-23 02:00:00,0
2024-05-23 03:00:00,0
2024-05-23 04:00:00,0
2024-05-23 05:00:00,0
2024-05-23 06:00:00,11
2024-05-23 07:00:00,1250
2024-05-23 08:00:00,2333
2024-05-23 09:00:00,3198
2024-05-23 10:00:00,2876
2024-05-23 11:00:00,2734
2024-05-23 12:00:00,216
2024-05-23 13:00:00,3353
2024-05-23 14:00:00,3756
2024-05-23 15:00:00,3033
2024-05-23 16:00:00,3313
2024-05-23 17:00:00,2055
2024-05-23 18:00:00,301
2024-05-23 19:00:00,12
2024-05-23 20:00:00,0
2024-05-23 21:00:00,0
2024-05-23 22:00:00,0
2024-05-23 23:00:00,0
2024-05-24 00:00:00,0
2024-05-24 01:00:00,0
2024-05-24 02:00:00,0
2024-05-24 03:00:00,0
2024-05-24 04:00:00,0
2024-05-24 05:00:00,0
2024-05-24 06:00:00,0
2024-05-24 07:00:00,332
2024-05-24 08:00:00,730
2024-05-24 09:00:00,1231
2024-05-24 10:00:00,1125
2024-05-24 11:00:00,1430
2024-05-24 12:00:00,1436
2024-05-24 13:00:00,1369
2024-05-24 14:00:00,1781
2024-05-24 15:00:00,1911
2024-05-24 16:00:00,1676
2024-05-24 17:00:00,1146
2024-05-24 18:00:00,46
2024-05-24 19:00:00,0
2024-05-24 20:00:00,0
2024-05-24 21:00:00,0
2024-05-24 22:00:00,0
2024-05-24 23:00:00,0
2024-05-25 00:00:00,0
2024-05-25 01:00:00,0
2024-05-25 02:00:00,0
2024-05-25 03:00:00,0
2024-05-25 04:00:00,0
2024-05-25 05:00:00,0
2024-05-25 06:00:00,118
2024-05-25 07:00:00,2090
2024-05-25 08:00:00,3592
2024-05-25 09:00:00,4710
2024-05-25 10:00:00,4154
2024-05-25 11:00:00,4552
2024-05-25 12:00:00,4669
2024-05-25 13:00:00,4546
2024-05-25 14:00:00,4484
2024-05-25 15:00:00,4461
2024-05-25 16:00:00,4525
2024-05-25 17:00:00,3237
2024-05-25 18:00:00,415
2024-05-25 19:00:00,1
2024-05-25 20:00:00,0
2024-05-25 21:00:00,0
2024-05-25 22:00:00,0
2024-05-25 23:00:00,0
2024-05-26 00:00:00,0
2024-05-26 01:00:00,0
2024-05-26 02:00:00,0
2024-05-26 03:00:00,0
2024-05-26 04:00:00,0
2024-05-26 05:00:00,0
2024-05-26 06:00:00,386
2024-05-26 07:00:00,2906
2024-05-26 08:00:00,4250
2024-05-26 09:00:00,4723
2024-05-26 10:00:00,4930
2024-05-26 11:00:00,5217
2024-05-26 12:00:00,5195
2024-05-26 13:00:00,5245
2024-05-26 14:00:00,5906
2024-05-26 15:00:00,5882
2024-05-26 16:00:00,5055
2024-05-26 17:00:00,3227
2024-05-26 18:00:00,164
2024-05-26 19:00:00,3
2024-05-26 20:00:00,0
2024-05-26 21:00:00,0
2024-05-26 22:00:00,0
2024-05-26 23:00:00,0
2024-05-27 00:00:00,0
2024-05-27 01:00:00,0
2024-05-27 02:00:00,0
2024-05-27 03:00:00,0
2024-05-27 04:00:00,0
2024-05-27 05:00:00,0
2024-05-27 06:00:00,28
2024-05-27 07:00:00,1629
2024-05-27 08:00:00,2445
2024-05-27 09:00:00,2653
2024-05-27 10:00:00,2320
2024-05-27 11:00:00,2247
2024-05-27 12:00:00,2199
2024-05-27 13:00:00,2409
2024-05-27 14:00:00,1850
2024-05-27 15:00:00,1957
2024-05-27 16:00:00,1576
2024-05-27 17:00:00,747
2024-05-27 18:00:00,52
2024-05-27 19:00:00,0
2024-05-27 20:00:00,0
2024-05-27 21:00:00,0
2024-05-27 22:00:00,0
2024-05-27 23:00:00,0
2024-05-28 00:00:00,0
2024-05-28 01:00:00,0
2024-05-28 02:00:00,0
2024-05-28 03:00:00,0
2024-05-28 04:00:00,0
2024-05-28 05:00:00,0
2024-05-28 06:00:00,0
2024-05-28 07:00:00,272
2024-05-28 08:00:00,512
2024-05-28 09:00:00,792
2024-05-28 10:00:00,564
2024-05-28 11:00:00,713
2024-05-28 12:00:00,721
2024-05-28 13:00:00,768
2024-05-28 14:00:00,656
2024-05-28 15:00:00,1004
2024-05-28 16:00:00,641
2024-05-28 17:00:00,294
2024-05-28 18:00:00,22
2024-05-28 19:00:00,4
2024-05-28 20:00:00,0
2024-05-28 21:00:00,0
2024-05-28 22:00:00,0
2024-05-28 23:00:00,3
2024-05-29 00:00:00,126
2024-05-29 01:00:00,128
2024-05-29 02:00:00,125
2024-05-29 03:00:00,124
2024-05-29 04:00:00,109
2024-05-29 05:00:00,95
2024-05-29 06:00:00,84
2024-05-29 07:00:00,265
2024-05-29 08:00:00,899
2024-05-29 09:00:00,1494
2024-05-29 10:00:00,2170
2024-05-29 11:00:00,1860
2024-05-29 12:00:00,1337
2024-05-29 13:00:00,825
2024-05-29 14:00:00,1446
2024-05-29 15:00:00,1461
2024-05-29 16:00:00,1648
2024-05-29 17:00:00,957
2024-05-29 18:00:00,76
2024-05-29 19:00:00,8
2024-05-29 20:00:00,1
2024-05-29 21:00:00,0
2024-05-29 22:00:00,0
2024-05-29 23:00:00,0
2024-05-30 00:00:00,0
2024-05-30 01:00:00,0
2024-05-30 02:00:00,0
2024-05-30 03:00:00,0
2024-05-30 04:00:00,0
2024-05-30 05:00:00,0
2024-05-30 06:00:00,18
2024-05-30 07:00:00,225
2024-05-30 08:00:00,476
2024-05-30 09:00:00,1275
2024-05-30 10:00:00,1536
2024-05-30 11:00:00,1489
2024-05-30 12:00:00,1373
2024-05-30 13:00:00,1310
2024-05-30 14:00:00,1180
2024-05-30 15:00:00,755
2024-05-30 16:00:00,1045
2024-05-30 17:00:00,971
2024-05-30 18:00:00,102
2024-05-30 19:00:00,3
2024-05-30 20:00:00,0
2024-05-30 21:00:00,0
2024-05-30 22:00:00,1
2024-05-30 23:00:00,0
2024-05-31 00:00:00,0
2024-05-31 01:00:00,0
2024-05-31 02:00:00,0
2024-05-31 03:00:00,0
2024-05-31 04:00:00,0
2024-05-31 05:00:00,0
2024-05-31 06:00:00,39
2024-05-31 07:00:00,797
2024-05-31 08:00:00,1163
2024-05-31 09:00:00,1124
2024-05-31 10:00:00,1005
2024-05-31 11:00:00,1174
2024-05-31 12:00:00,1709
2024-05-31 13:00:00,1553
2024-05-31 14:00:00,1720
2024-05-31 15:00:00,1518
2024-05-31 16:00:00,1068
2024-05-31 17:00:00,1149
2024-05-31 18:00:00,239
2024-05-31 19:00:00,13
2024-05-31 20:00:00,0
2024-05-31 21:00:00,0
2024-05-31 22:00:00,0
2024-05-31 23:00:00,0
