Date,total_curtailment_mwh
2024-10-05 06:00:00,0
2024-10-05 07:00:00,0
2024-10-05 08:00:00,15
2024-10-05 09:00:00,86
2024-10-05 10:00:00,112
2024-10-05 11:00:00,117
2024-10-05 12:00:00,107
2024-10-05 13:00:00,121
2024-10-05 14:00:00,153
2024-10-05 15:00:00,155
2024-10-05 16:00:00,148
2024-10-05 17:00:00,25
2024-10-05 18:00:00,3
2024-10-05 19:00:00,0
2024-10-05 20:00:00,0
2024-10-05 21:00:00,0
2024-10-05 22:00:00,0
2024-10-05 23:00:00,0
2024-10-06 00:00:00,0
2024-10-06 01:00:00,0
2024-10-06 02:00:00,0
2024-10-06 03:00:00,0
2024-10-06 04:00:00,0
2024-10-06 05:00:00,0
2024-10-06 06:00:00,0
2024-10-06 07:00:00,3
2024-10-06 08:00:00,56
2024-10-06 09:00:00,234
2024-10-06 10:00:00,449
2024-10-06 11:00:00,310
2024-10-06 12:00:00,191
2024-10-06 13:00:00,280
2024-10-06 14:00:00,100
2024-10-06 15:00:00,183
2024-10-06 16:00:00,135
2024-10-06 17:00:00,70
2024-10-06 18:00:00,1
2024-10-06 19:00:00,0
2024-10-06 20:00:00,0
2024-10-06 21:00:00,0
2024-10-06 22:00:00,0
2024-10-06 23:00:00,0
2024-10-07 00:00:00,0
2024-10-07 01:00:00,0
2024-10-07 02:00:00,0
2024-10-07 03:00:00,0
2024-10-07 04:00:00,0
2024-10-07 05:00:00,0
2024-10-07 06:00:00,0
2024-10-07 07:00:00,0
2024-10-07 08:00:00,150
2024-10-07 09:00:00,326
2024-10-07 10:00:00,347
2024-10-07 11:00:00,339
2024-10-07 12:00:00,209
2024-10-07 13:00:00,350
2024-10-07 14:00:00,864
2024-10-07 15:00:00,673
2024-10-07 16:00:00,698
2024-10-07 17:00:00,131
2024-10-07 18:00:00,21
2024-10-07 19:00:00,0
2024-10-07 20:00:00,0
2024-10-07 21:00:00,0
2024-10-07 22:00:00,0
2024-10-07 23:00:00,0
2024-10-08 00:00:00,0
2024-10-08 01:00:00,0
2024-10-08 02:00:00,0
2024-10-08 03:00:00,0
2024-10-08 04:00:00,0
2024-10-08 05:00:00,0
2024-10-08 06:00:00,0
2024-10-08 07:00:00,0
2024-10-08 08:00:00,65
2024-10-08 09:00:00,251
2024-10-08 10:00:00,313
2024-10-08 11:00:00,283
2024-10-08 12:00:00,308
2024-10-08 13:00:00,473
2024-10-08 14:00:00,663
2024-10-08 15:00:00,955
2024-10-08 16:00:00,754
2024-10-08 17:00:00,59
2024-10-08 18:00:00,1
2024-10-08 19:00:00,0
2024-10-08 20:00:00,0
2024-10-08 21:00:00,0
2024-10-08 22:00:00,0
2024-10-08 23:00:00,0
2024-10-09 00:00:00,163
2024-10-09 01:00:00,236
2024-10-09 02:00:00,232
2024-10-09 03:00:00,150
2024-10-09 04:00:00,58
2024-10-09 05:00:00,131
2024-10-09 06:00:00,186
2024-10-09 07:00:00,200
2024-10-09 08:00:00,189
2024-10-09 09:00:00,364
2024-10-09 10:00:00,520
2024-10-09 11:00:00,585
2024-10-09 12:00:00,886
2024-10-09 13:00:00,1076
2024-10-09 14:00:00,901
2024-10-09 15:00:00,920
2024-10-09 16:00:00,725
2024-10-09 17:00:00,37
2024-10-09 18:00:00,0
2024-10-09 19:00:00,0
2024-10-09 20:00:00,3
2024-10-09 21:00:00,7
2024-10-09 22:00:00,23
2024-10-09 23:00:00,104
2024-10-10 00:00:00,17
2024-10-10 01:00:00,5
2024-10-10 02:00:00,0
2024-10-10 03:00:00,0
2024-10-10 04:00:00,0
2024-10-10 05:00:00,0
2024-10-10 06:00:00,0
2024-10-10 07:00:00,0
2024-10-10 08:00:00,113
2024-10-10 09:00:00,653
2024-10-10 10:00:00,662
2024-10-10 11:00:00,576
2024-10-10 12:00:00,556
2024-10-10 13:00:00,581
2024-10-10 14:00:00,792
2024-10-10 15:00:00,809
2024-10-10 16:00:00,454
2024-10-10 17:00:00,14
2024-10-10 18:00:00,0
2024-10-10 19:00:00,0
2024-10-10 20:00:00,3
2024-10-10 21:00:00,6
2024-10-10 22:00:00,0
2024-10-10 23:00:00,20
2024-10-11 00:00:00,19
2024-10-11 01:00:00,4
2024-10-11 02:00:00,0
2024-10-11 03:00:00,0
2024-10-11 04:00:00,0
2024-10-11 05:00:00,0
2024-10-11 06:00:00,0
2024-10-11 07:00:00,53
2024-10-11 08:00:00,213
2024-10-11 09:00:00,436
2024-10-11 10:00:00,518
2024-10-11 11:00:00,531
2024-10-11 12:00:00,503
2024-10-11 13:00:00,648
2024-10-11 14:00:00,985
2024-10-11 15:00:00,1093
2024-10-11 16:00:00,368
2024-10-11 17:00:00,0
2024-10-11 18:00:00,0
2024-10-11 19:00:00,3
2024-10-11 20:00:00,0
2024-10-11 21:00:00,0
2024-10-11 22:00:00,0
2024-10-11 23:00:00,0
2024-10-12 00:00:00,39
2024-10-12 01:00:00,179
2024-10-12 02:00:00,124
2024-10-12 03:00:00,32
2024-10-12 04:00:00,0
2024-10-12 05:00:00,0
2024-10-12 06:00:00,0
2024-10-12 07:00:00,0
2024-10-12 08:00:00,523
2024-10-12 09:00:00,1050
2024-10-12 10:00:00,1169
2024-10-12 11:00:00,1132
2024-10-12 12:00:00,1078
2024-10-12 13:00:00,1294
2024-10-12 14:00:00,1412
2024-10-12 15:00:00,1689
2024-10-12 16:00:00,831
2024-10-12 17:00:00,7
2024-10-12 18:00:00,0
2024-10-12 19:00:00,0
2024-10-12 20:00:00,0
2024-10-12 21:00:00,0
2024-10-12 22:00:00,0
2024-10-12 23:00:00,0
2024-10-13 00:00:00,0
2024-10-13 01:00:00,0
2024-10-13 02:00:00,0
2024-10-13 03:00:00,0
2024-10-13 04:00:00,0
2024-10-13 05:00:00,0
2024-10-13 06:00:00,0
2024-10-13 07:00:00,2
2024-10-13 08:00:00,141
2024-10-13 09:00:00,672
2024-10-13 10:00:00,560
2024-10-13 11:00:00,719
2024-10-13 12:00:00,628
2024-10-13 13:00:00,606
2024-10-13 14:00:00,767
2024-10-13 15:00:00,908
2024-10-13 16:00:00,463
2024-10-13 17:00:00,2
2024-10-13 18:00:00,0
2024-10-13 19:00:00,0
2024-10-13 20:00:00,0
2024-10-13 21:00:00,0
2024-10-13 22:00:00,0
2024-10-13 23:00:00,0
2024-10-14 00:00:00,0
2024-10-14 01:00:00,0
2024-10-14 02:00:00,0
2024-10-14 03:00:00,0
2024-10-14 04:00:00,0
2024-10-14 05:00:00,0
2024-10-14 06:00:00,0
2024-10-14 07:00:00,0
2024-10-14 08:00:00,175
2024-10-14 09:00:00,501
2024-10-14 10:00:00,321
2024-10-14 11:00:00,312
2024-10-14 12:00:00,253
2024-10-14 13:00:00,207
2024-10-14 14:00:00,263
2024-10-14 15:00:00,396
2024-10-14 16:00:00,358
2024-10-14 17:00:00,2
2024-10-14 18:00:00,0
2024-10-14 19:00:00,0
2024-10-14 20:00:00,0
2024-10-14 21:00:00,0
2024-10-14 22:00:00,0
2024-10-14 23:00:00,0
2024-10-15 00:00:00,0
2024-10-15 01:00:00,0
2024-10-15 02:00:00,0
2024-10-15 03:00:00,0
2024-10-15 04:00:00,0
2024-10-15 05:00:00,0
2024-10-15 06:00:00,0
2024-10-15 07:00:00,0
2024-10-15 08:00:00,1
2024-10-15 09:00:00,32
2024-10-15 10:00:00,57
2024-10-15 11:00:00,62
2024-10-15 12:00:00,52
2024-10-15 13:00:00,56
2024-10-15 14:00:00,67
2024-10-15 15:00:00,198
2024-10-15 16:00:00,89
2024-10-15 17:00:00,0
2024-10-15 18:00:00,7
2024-10-15 19:00:00,4
2024-10-15 20:00:00,10
2024-10-15 21:00:00,38
2024-10-15 22:00:00,118
2024-10-15 23:00:00,64
2024-10-16 00:00:00,3
2024-10-16 01:00:00,8
2024-10-16 02:00:00,5
2024-10-16 03:00:00,6
2024-10-16 04:00:00,0
2024-10-16 05:00:00,0
2024-10-16 06:00:00,0
2024-10-16 07:00:00,0
2024-10-16 08:00:00,97
2024-10-16 09:00:00,18
2024-10-16 10:00:00,37
2024-10-16 11:00:00,26
2024-10-16 12:00:00,8
2024-10-16 13:00:00,14
2024-10-16 14:00:00,33
2024-10-16 15:00:00,52
2024-10-16 16:00:00,154
2024-10-16 17:00:00,7
2024-10-16 18:00:00,0
2024-10-16 19:00:00,0
2024-10-16 20:00:00,0
2024-10-16 21:00:00,0
2024-10-16 22:00:00,0
2024-10-16 23:00:00,0
2024-10-17 00:00:00,0
2024-10-17 01:00:00,0
2024-10-17 02:00:00,0
2024-10-17 03:00:00,0
2024-10-17 04:00:00,0
2024-10-17 05:00:00,0
2024-10-17 06:00:00,0
2024-10-17 07:00:00,0
2024-10-17 08:00:00,116
2024-10-17 09:00:00,778
2024-10-17 10:00:00,999
2024-10-17 11:00:00,986
2024-10-17 12:00:00,1085
2024-10-17 13:00:00,1108
2024-10-17 14:00:00,1536
2024-10-17 15:00:00,1543
2024-10-17 16:00:00,629
2024-10-17 17:00:00,0
2024-10-17 18:00:00,37
2024-10-17 19:00:00,27
2024-10-17 20:00:00,179
2024-10-17 21:00:00,195
2024-10-17 22:00:00,217
2024-10-17 23:00:00,183
2024-10-18 00:00:00,189
2024-10-18 01:00:00,191
2024-10-18 02:00:00,183
2024-10-18 03:00:00,176
2024-10-18 04:00:00,192
2024-10-18 05:00:00,203
2024-10-18 06:00:00,212
2024-10-18 07:00:00,203
2024-10-18 08:00:00,228
2024-10-18 09:00:00,536
2024-10-18 10:00:00,923
2024-10-18 11:00:00,465
2024-10-18 12:00:00,368
2024-10-18 13:00:00,617
2024-10-18 14:00:00,665
2024-10-18 15:00:00,753
2024-10-18 16:00:00,632
2024-10-18 17:00:00,22
2024-10-18 18:00:00,39
2024-10-18 19:00:00,0
2024-10-18 20:00:00,124
2024-10-18 21:00:00,95
2024-10-18 22:00:00,19
2024-10-18 23:00:00,0
2024-10-19 00:00:00,0
2024-10-19 01:00:00,90
2024-10-19 02:00:00,201
2024-10-19 03:00:00,153
2024-10-19 04:00:00,0
2024-10-19 05:00:00,0
2024-10-19 06:00:00,0
2024-10-19 07:00:00,0
2024-10-19 08:00:00,129
2024-10-19 09:00:00,408
2024-10-19 10:00:00,914
2024-10-19 11:00:00,1177
2024-10-19 12:00:00,1563
2024-10-19 13:00:00,2830
2024-10-19 14:00:00,3250
2024-10-19 15:00:00,3386
2024-10-19 16:00:00,1782
2024-10-19 17:00:00,0
2024-10-19 18:00:00,0
2024-10-19 19:00:00,0
2024-10-19 20:00:00,0
2024-10-19 21:00:00,0
2024-10-19 22:00:00,0
2024-10-19 23:00:00,0
2024-10-20 00:00:00,0
2024-10-20 01:00:00,0
2024-10-20 02:00:00,0
2024-10-20 03:00:00,0
2024-10-20 04:00:00,0
2024-10-20 05:00:00,0
2024-10-20 06:00:00,0
2024-10-20 07:00:00,0
2024-10-20 08:00:00,359
2024-10-20 09:00:00,1502
2024-10-20 10:00:00,733
2024-10-20 11:00:00,421
2024-10-20 12:00:00,499
2024-10-20 13:00:00,1011
2024-10-20 14:00:00,1371
2024-10-20 15:00:00,2012
2024-10-20 16:00:00,1007
2024-10-20 17:00:00,0
2024-10-20 18:00:00,0
2024-10-20 19:00:00,0
2024-10-20 20:00:00,0
2024-10-20 21:00:00,0
2024-10-20 22:00:00,0
2024-10-20 23:00:00,0
2024-10-21 00:00:00,0
2024-10-21 01:00:00,0
2024-10-21 02:00:00,0
2024-10-21 03:00:00,0
2024-10-21 04:00:00,0
2024-10-21 05:00:00,0
2024-10-21 06:00:00,0
2024-10-21 07:00:00,0
2024-10-21 08:00:00,356
2024-10-21 09:00:00,797
2024-10-21 10:00:00,765
2024-10-21 11:00:00,430
2024-10-21 12:00:00,582
2024-10-21 13:00:00,1208
2024-10-21 14:00:00,2183
2024-10-21 15:00:00,3051
2024-10-21 16:00:00,1289
2024-10-21 17:00:00,0
2024-10-21 18:00:00,0
2024-10-21 19:00:00,0
2024-10-21 20:00:00,0
2024-10-21 21:00:00,0
2024-10-21 22:00:00,0
2024-10-21 23:00:00,0
2024-10-22 00:00:00,0
2024-10-22 01:00:00,0
2024-10-22 02:00:00,0
2024-10-22 03:00:00,0
2024-10-22 04:00:00,0
2024-10-22 05:00:00,0
2024-10-22 06:00:00,0
2024-10-22 07:00:00,0
2024-10-22 08:00:00,288
2024-10-22 09:00:00,501
2024-10-22 10:00:00,555
2024-10-22 11:00:00,334
2024-10-22 12:00:00,401
2024-10-22 13:00:00,791
2024-10-22 14:00:00,925
2024-10-22 15:00:00,1324
2024-10-22 16:00:00,550
2024-10-22 17:00:00,1
2024-10-22 18:00:00,0
2024-10-22 19:00:00,0
2024-10-22 20:00:00,0
2024-10-22 21:00:00,0
2024-10-22 22:00:00,0
2024-10-22 23:00:00,0
2024-10-23 00:00:00,0
2024-10-23 01:00:00,0
2024-10-23 02:00:00,0
2024-10-23 03:00:00,0
2024-10-23 04:00:00,0
2024-10-23 05:00:00,0
2024-10-23 06:00:00,0
2024-10-23 07:00:00,2
2024-10-23 08:00:00,277
2024-10-23 09:00:00,944
2024-10-23 10:00:00,827
2024-10-23 11:00:00,463
2024-10-23 12:00:00,493
2024-10-23 13:00:00,759
2024-10-23 14:00:00,1277
2024-10-23 15:00:00,1672
2024-10-23 16:00:00,666
2024-10-23 17:00:00,46
2024-10-23 18:00:00,7
2024-10-23 19:00:00,0
2024-10-23 20:00:00,0
2024-10-23 21:00:00,0
2024-10-23 22:00:00,0
2024-10-23 23:00:00,0
2024-10-24 00:00:00,0
2024-10-24 01:00:00,0
2024-10-24 02:00:00,0
2024-10-24 03:00:00,0
2024-10-24 04:00:00,0
2024-10-24 05:00:00,0
2024-10-24 06:00:00,0
2024-10-24 07:00:00,12
2024-10-24 08:00:00,395
2024-10-24 09:00:00,663
2024-10-24 10:00:00,657
2024-10-24 11:00:00,552
2024-10-24 12:00:00,476
2024-10-24 13:00:00,641
2024-10-24 14:00:00,805
2024-10-24 15:00:00,828
2024-10-24 16:00:00,615
2024-10-24 17:00:00,79
2024-10-24 18:00:00,0
2024-10-24 19:00:00,0
2024-10-24 20:00:00,0
2024-10-24 21:00:00,0
2024-10-24 22:00:00,0
2024-10-24 23:00:00,0
2024-10-25 00:00:00,0
2024-10-25 01:00:00,0
2024-10-25 02:00:00,0
2024-10-25 03:00:00,0
2024-10-25 04:00:00,0
2024-10-25 05:00:00,0
2024-10-25 06:00:00,0
2024-10-25 07:00:00,0
2024-10-25 08:00:00,273
2024-10-25 09:00:00,723
2024-10-25 10:00:00,188
2024-10-25 11:00:00,60
2024-10-25 12:00:00,95
2024-10-25 13:00:00,127
2024-10-25 14:00:00,124
2024-10-25 15:00:00,269
2024-10-25 16:00:00,208
2024-10-25 17:00:00,22
2024-10-25 18:00:00,0
2024-10-25 19:00:00,0
2024-10-25 20:00:00,0
2024-10-25 21:00:00,0
2024-10-25 22:00:00,0
2024-10-25 23:00:00,0
2024-10-26 00:00:00,0
2024-10-26 01:00:00,0
2024-10-26 02:00:00,0
2024-10-26 03:00:00,0
2024-10-26 04:00:00,0
2024-10-26 05:00:00,0
2024-10-26 06:00:00,0
2024-10-26 07:00:00,0
2024-10-26 08:00:00,36
2024-10-26 09:00:00,28
2024-10-26 10:00:00,51
2024-10-26 11:00:00,82
2024-10-26 12:00:00,53
2024-10-26 13:00:00,43
2024-10-26 14:00:00,68
2024-10-26 15:00:00,91
2024-10-26 16:00:00,69
2024-10-26 17:00:00,0
2024-10-26 18:00:00,0
2024-10-26 19:00:00,0
2024-10-26 20:00:00,0
2024-10-26 21:00:00,0
2024-10-26 22:00:00,0
2024-10-26 23:00:00,0
2024-10-27 00:00:00,0
2024-10-27 01:00:00,0
2024-10-27 02:00:00,0
2024-10-27 03:00:00,0
2024-10-27 04:00:00,0
2024-10-27 05:00:00,0
2024-10-27 06:00:00,0
2024-10-27 07:00:00,0
2024-10-27 08:00:00,0
2024-10-27 09:00:00,2
2024-10-27 10:00:00,3
2024-10-27 11:00:00,31
2024-10-27 12:00:00,18
2024-10-27 13:00:00,0
2024-10-27 14:00:00,0
2024-10-27 15:00:00,0
2024-10-27 16:00:00,0
2024-10-27 17:00:00,0
2024-10-27 18:00:00,0
2024-10-27 19:00:00,0
2024-10-27 20:00:00,0
2024-10-27 21:00:00,0
2024-10-27 22:00:00,0
2024-10-27 23:00:00,0
2024-10-28 00:00:00,0
2024-10-28 01:00:00,0
2024-10-28 02:00:00,0
2024-10-28 03:00:00,0
2024-10-28 04:00:00,0
2024-10-28 05:00:00,0
2024-10-28 06:00:00,8
2024-10-28 07:00:00,0
2024-10-28 08:00:00,4
2024-10-28 09:00:00,47
2024-10-28 10:00:00,124
2024-10-28 11:00:00,114
2024-10-28 12:00:00,268
2024-10-28 13:00:00,300
2024-10-28 14:00:00,197
2024-10-28 15:00:00,69
2024-10-28 16:00:00,12
2024-10-28 17:00:00,0
2024-10-28 18:00:00,0
2024-10-28 19:00:00,0
2024-10-28 20:00:00,10
2024-10-28 21:00:00,0
2024-10-28 22:00:00,0
2024-10-28 23:00:00,0
2024-10-29 00:00:00,0
2024-10-29 01:00:00,0
2024-10-29 02:00:00,6
2024-10-29 03:00:00,2
2024-10-29 04:00:00,0
2024-10-29 05:00:00,0
2024-10-29 06:00:00,0
2024-10-29 07:00:00,0
2024-10-29 08:00:00,133
2024-10-29 09:00:00,333
2024-10-29 10:00:00,469
2024-10-29 11:00:00,493
2024-10-29 12:00:00,247
2024-10-29 13:00:00,961
2024-10-29 14:00:00,676
2024-10-29 15:00:00,462
2024-10-29 16:00:00,120
2024-10-29 17:00:00,1
2024-10-29 18:00:00,0
2024-10-29 19:00:00,0
2024-10-29 20:00:00,1
2024-10-29 21:00:00,0
2024-10-29 22:00:00,0
2024-10-29 23:00:00,0
2024-10-30 00:00:00,0
2024-10-30 01:00:00,0
2024-10-30 02:00:00,0
2024-10-30 03:00:00,0
2024-10-30 04:00:00,0
2024-10-30 05:00:00,0
2024-10-30 06:00:00,0
2024-10-30 07:00:00,0
2024-10-30 08:00:00,7
2024-10-30 09:00:00,49
2024-10-30 10:00:00,86
2024-10-30 11:00:00,87
2024-10-30 12:00:00,54
2024-10-30 13:00:00,876
2024-10-30 14:00:00,1573
2024-10-30 15:00:00,2404
2024-10-30 16:00:00,930
2024-10-30 17:00:00,1
2024-10-30 18:00:00,0
2024-10-30 19:00:00,0
2024-10-30 20:00:00,0
2024-10-30 21:00:00,0
2024-10-30 22:00:00,1
2024-10-30 23:00:00,0
2024-10-31 00:00:00,0
2024-10-31 01:00:00,0
2024-10-31 02:00:00,0
2024-10-31 03:00:00,0
2024-10-31 04:00:00,0
2024-10-31 05:00:00,0
2024-10-31 06:00:00,0
2024-10-31 07:00:00,0
2024-10-31 08:00:00,60
2024-10-31 09:00:00,334
2024-10-31 10:00:00,761
2024-10-31 11:00:00,446
2024-10-31 12:00:00,648
2024-10-31 13:00:00,1101
2024-10-31 14:00:00,1822
2024-10-31 15:00:00,2965
2024-10-31 16:00:00,1507
2024-10-31 17:00:00,1
2024-10-31 18:00:00,0
2024-10-31 19:00:00,0
2024-10-31 20:00:00,0
2024-10-31 21:00:00,0
2024-10-31 22:00:00,0
2024-10-31 23:00:00,0
