interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,curtailment_type,curtailment_reason,fuel_type,curtailment_mwh,curtailment_mw
2026-03-04T11:00:00-08:00,2026-03-04 19:00:00+00:00,2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T11:00:00-08:00,2026-03-04 19:00:00+00:00,2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,Economic,Local,Solar,1650.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,Economic,Local,Wind,121.7,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,Economic,System,Solar,2703.0,5188.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,Economic,System,Wind,376.9,521.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,SelfSchCut,System,Solar,0.2389,2.867
2026-03-04T12:00:00-08:00,2026-03-04 20:00:00+00:00,2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,Economic,Local,Solar,2525.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,Economic,Local,Wind,227.2,334.2
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,Economic,System,Solar,2435.0,5314.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,Economic,System,Wind,304.0,222.1
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T13:00:00-08:00,2026-03-04 21:00:00+00:00,2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,Economic,Local,Solar,3812.0,4198.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,Economic,Local,Wind,360.3,313.6
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,Economic,System,Solar,476.2,790.4
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,Economic,System,Wind,113.2,211.5
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,SelfSchCut,Local,Solar,3.396,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T14:00:00-08:00,2026-03-04 22:00:00+00:00,2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,Economic,Local,Solar,3103.0,4766.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,Economic,Local,Wind,295.3,350.1
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,Economic,System,Solar,232.1,569.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,Economic,System,Wind,43.27,76.26
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T15:00:00-08:00,2026-03-04 23:00:00+00:00,2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,Economic,Local,Solar,540.9,2004.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,Economic,Local,Wind,97.92,384.7
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,Economic,System,Solar,198.8,572.2
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,Economic,System,Wind,73.31,220.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,SelfSchCut,Local,Solar,41.46,74.73
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,SelfSchCut,System,Solar,0.03783,0.0
2026-03-04T16:00:00-08:00,2026-03-05 00:00:00+00:00,2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,Economic,Local,Solar,0.007698,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,Economic,System,Solar,0.197,2.265
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,SelfSchCut,Local,Solar,0.0025,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,SelfSchCut,System,Solar,0.0025,0.03
2026-03-04T17:00:00-08:00,2026-03-05 01:00:00+00:00,2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T18:00:00-08:00,2026-03-05 02:00:00+00:00,2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T19:00:00-08:00,2026-03-05 03:00:00+00:00,2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T20:00:00-08:00,2026-03-05 04:00:00+00:00,2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T21:00:00-08:00,2026-03-05 05:00:00+00:00,2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T22:00:00-08:00,2026-03-05 06:00:00+00:00,2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,SelfSchCut,Local,Wind,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,SelfSchCut,System,Solar,0.0,0.0
2026-03-04T23:00:00-08:00,2026-03-05 07:00:00+00:00,2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,SelfSchCut,System,Wind,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,Economic,Local,Solar,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,Economic,Local,Wind,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,Economic,System,Solar,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,Economic,System,Wind,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,OperatorInstruction,Local,Solar,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,OperatorInstruction,Local,Wind,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,OperatorInstruction,System,Solar,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,OperatorInstruction,System,Wind,0.0,0.0
2026-03-05T00:00:00-08:00,2026-03-05 08:00:00+00:00,2026-03-05T01:00:00-08:00,2026-03-05 09:00:00+00:00,SelfSchCut,Local,Solar,0.0,0.0
