Date,total_curtailment_mwh
2025-08-09 00:00:00,0
2025-08-09 01:00:00,0
2025-08-09 02:00:00,0
2025-08-09 03:00:00,0
2025-08-09 04:00:00,0
2025-08-09 05:00:00,0
2025-08-09 06:00:00,4
2025-08-09 07:00:00,11
2025-08-09 08:00:00,89
2025-08-09 09:00:00,176
2025-08-09 10:00:00,224
2025-08-09 11:00:00,250
2025-08-09 12:00:00,164
2025-08-09 13:00:00,360
2025-08-09 14:00:00,489
2025-08-09 15:00:00,453
2025-08-09 16:00:00,397
2025-08-09 17:00:00,393
2025-08-09 18:00:00,225
2025-08-09 19:00:00,12
2025-08-09 20:00:00,0
2025-08-09 21:00:00,84
2025-08-09 22:00:00,85
2025-08-09 23:00:00,21
2025-08-10 00:00:00,0
2025-08-10 01:00:00,0
2025-08-10 02:00:00,0
2025-08-10 03:00:00,0
2025-08-10 04:00:00,0
2025-08-10 05:00:00,0
2025-08-10 06:00:00,1
2025-08-10 07:00:00,3
2025-08-10 08:00:00,101
2025-08-10 09:00:00,176
2025-08-10 10:00:00,232
2025-08-10 11:00:00,235
2025-08-10 12:00:00,239
2025-08-10 13:00:00,329
2025-08-10 14:00:00,409
2025-08-10 15:00:00,473
2025-08-10 16:00:00,417
2025-08-10 17:00:00,376
2025-08-10 18:00:00,187
2025-08-10 19:00:00,18
2025-08-10 20:00:00,0
2025-08-10 21:00:00,0
2025-08-10 22:00:00,0
2025-08-10 23:00:00,0
2025-08-11 00:00:00,0
2025-08-11 01:00:00,0
2025-08-11 02:00:00,0
2025-08-11 03:00:00,0
2025-08-11 04:00:00,0
2025-08-11 05:00:00,0
2025-08-11 06:00:00,2
2025-08-11 07:00:00,17
2025-08-11 08:00:00,114
2025-08-11 09:00:00,339
2025-08-11 10:00:00,151
2025-08-11 11:00:00,216
2025-08-11 12:00:00,169
2025-08-11 13:00:00,179
2025-08-11 14:00:00,254
2025-08-11 15:00:00,371
2025-08-11 16:00:00,381
2025-08-11 17:00:00,306
2025-08-11 18:00:00,251
2025-08-11 19:00:00,15
2025-08-11 20:00:00,0
2025-08-11 21:00:00,0
2025-08-11 22:00:00,4
2025-08-11 23:00:00,0
2025-08-12 00:00:00,0
2025-08-12 01:00:00,0
2025-08-12 02:00:00,0
2025-08-12 03:00:00,0
2025-08-12 04:00:00,0
2025-08-12 05:00:00,0
2025-08-12 06:00:00,3
2025-08-12 07:00:00,66
2025-08-12 08:00:00,63
2025-08-12 09:00:00,111
2025-08-12 10:00:00,127
2025-08-12 11:00:00,133
2025-08-12 12:00:00,139
2025-08-12 13:00:00,225
2025-08-12 14:00:00,394
2025-08-12 15:00:00,199
2025-08-12 16:00:00,172
2025-08-12 17:00:00,252
2025-08-12 18:00:00,228
2025-08-12 19:00:00,16
2025-08-12 20:00:00,0
2025-08-12 21:00:00,0
2025-08-12 22:00:00,0
2025-08-12 23:00:00,0
2025-08-13 00:00:00,0
2025-08-13 01:00:00,0
2025-08-13 02:00:00,0
2025-08-13 03:00:00,0
2025-08-13 04:00:00,0
2025-08-13 05:00:00,0
2025-08-13 06:00:00,6
2025-08-13 07:00:00,60
2025-08-13 08:00:00,206
2025-08-13 09:00:00,406
2025-08-13 10:00:00,268
2025-08-13 11:00:00,326
2025-08-13 12:00:00,211
2025-08-13 13:00:00,374
2025-08-13 14:00:00,719
2025-08-13 15:00:00,591
2025-08-13 16:00:00,590
2025-08-13 17:00:00,454
2025-08-13 18:00:00,221
2025-08-13 19:00:00,12
2025-08-13 20:00:00,0
2025-08-13 21:00:00,0
2025-08-13 22:00:00,0
2025-08-13 23:00:00,0
2025-08-14 00:00:00,0
2025-08-14 01:00:00,0
2025-08-14 02:00:00,0
2025-08-14 03:00:00,0
2025-08-14 04:00:00,0
2025-08-14 05:00:00,0
2025-08-14 06:00:00,7
2025-08-14 07:00:00,126
2025-08-14 08:00:00,461
2025-08-14 09:00:00,573
2025-08-14 10:00:00,421
2025-08-14 11:00:00,486
2025-08-14 12:00:00,391
2025-08-14 13:00:00,626
2025-08-14 14:00:00,583
2025-08-14 15:00:00,643
2025-08-14 16:00:00,691
2025-08-14 17:00:00,572
2025-08-14 18:00:00,198
2025-08-14 19:00:00,14
2025-08-14 20:00:00,0
2025-08-14 21:00:00,0
2025-08-14 22:00:00,0
2025-08-14 23:00:00,0
2025-08-15 00:00:00,0
2025-08-15 01:00:00,0
2025-08-15 02:00:00,0
2025-08-15 03:00:00,0
2025-08-15 04:00:00,0
2025-08-15 05:00:00,0
2025-08-15 06:00:00,4
2025-08-15 07:00:00,137
2025-08-15 08:00:00,388
2025-08-15 09:00:00,458
2025-08-15 10:00:00,408
2025-08-15 11:00:00,418
2025-08-15 12:00:00,474
2025-08-15 13:00:00,489
2025-08-15 14:00:00,576
2025-08-15 15:00:00,676
2025-08-15 16:00:00,464
2025-08-15 17:00:00,397
2025-08-15 18:00:00,200
2025-08-15 19:00:00,25
2025-08-15 20:00:00,0
2025-08-15 21:00:00,0
2025-08-15 22:00:00,0
2025-08-15 23:00:00,0
2025-08-16 00:00:00,0
2025-08-16 01:00:00,0
2025-08-16 02:00:00,0
2025-08-16 03:00:00,0
2025-08-16 04:00:00,0
2025-08-16 05:00:00,0
2025-08-16 06:00:00,5
2025-08-16 07:00:00,82
2025-08-16 08:00:00,466
2025-08-16 09:00:00,305
2025-08-16 10:00:00,251
2025-08-16 11:00:00,546
2025-08-16 12:00:00,669
2025-08-16 13:00:00,901
2025-08-16 14:00:00,801
2025-08-16 15:00:00,1171
2025-08-16 16:00:00,722
2025-08-16 17:00:00,349
2025-08-16 18:00:00,211
2025-08-16 19:00:00,11
2025-08-16 20:00:00,9
2025-08-16 21:00:00,0
2025-08-16 22:00:00,0
2025-08-16 23:00:00,0
2025-08-17 00:00:00,0
2025-08-17 01:00:00,0
2025-08-17 02:00:00,0
2025-08-17 03:00:00,0
2025-08-17 04:00:00,0
2025-08-17 05:00:00,0
2025-08-17 06:00:00,5
2025-08-17 07:00:00,13
2025-08-17 08:00:00,1054
2025-08-17 09:00:00,2260
2025-08-17 10:00:00,1910
2025-08-17 11:00:00,1538
2025-08-17 12:00:00,1317
2025-08-17 13:00:00,1043
2025-08-17 14:00:00,1435
2025-08-17 15:00:00,794
2025-08-17 16:00:00,760
2025-08-17 17:00:00,230
2025-08-17 18:00:00,139
2025-08-17 19:00:00,3
2025-08-17 20:00:00,6
2025-08-17 21:00:00,0
2025-08-17 22:00:00,0
2025-08-17 23:00:00,0
2025-08-18 00:00:00,0
2025-08-18 01:00:00,0
2025-08-18 02:00:00,0
2025-08-18 03:00:00,0
2025-08-18 04:00:00,0
2025-08-18 05:00:00,0
2025-08-18 06:00:00,9
2025-08-18 07:00:00,239
2025-08-18 08:00:00,465
2025-08-18 09:00:00,356
2025-08-18 10:00:00,321
2025-08-18 11:00:00,406
2025-08-18 12:00:00,594
2025-08-18 13:00:00,635
2025-08-18 14:00:00,1013
2025-08-18 15:00:00,935
2025-08-18 16:00:00,981
2025-08-18 17:00:00,535
2025-08-18 18:00:00,215
2025-08-18 19:00:00,11
2025-08-18 20:00:00,0
2025-08-18 21:00:00,0
2025-08-18 22:00:00,0
2025-08-18 23:00:00,0
2025-08-19 00:00:00,0
2025-08-19 01:00:00,0
2025-08-19 02:00:00,0
2025-08-19 03:00:00,0
2025-08-19 04:00:00,0
2025-08-19 05:00:00,0
2025-08-19 06:00:00,6
2025-08-19 07:00:00,127
2025-08-19 08:00:00,233
2025-08-19 09:00:00,212
2025-08-19 10:00:00,344
2025-08-19 11:00:00,326
2025-08-19 12:00:00,338
2025-08-19 13:00:00,674
2025-08-19 14:00:00,971
2025-08-19 15:00:00,1129
2025-08-19 16:00:00,1443
2025-08-19 17:00:00,899
2025-08-19 18:00:00,220
2025-08-19 19:00:00,6
2025-08-19 20:00:00,0
2025-08-19 21:00:00,0
2025-08-19 22:00:00,0
2025-08-19 23:00:00,0
2025-08-20 00:00:00,0
2025-08-20 01:00:00,0
2025-08-20 02:00:00,0
2025-08-20 03:00:00,0
2025-08-20 04:00:00,0
2025-08-20 05:00:00,0
2025-08-20 06:00:00,10
2025-08-20 07:00:00,55
2025-08-20 08:00:00,241
2025-08-20 09:00:00,284
2025-08-20 10:00:00,227
2025-08-20 11:00:00,249
2025-08-20 12:00:00,237
2025-08-20 13:00:00,340
2025-08-20 14:00:00,496
2025-08-20 15:00:00,526
2025-08-20 16:00:00,432
2025-08-20 17:00:00,387
2025-08-20 18:00:00,229
2025-08-20 19:00:00,10
2025-08-20 20:00:00,2
2025-08-20 21:00:00,2
2025-08-20 22:00:00,0
2025-08-20 23:00:00,0
2025-08-21 00:00:00,0
2025-08-21 01:00:00,0
2025-08-21 02:00:00,0
2025-08-21 03:00:00,0
2025-08-21 04:00:00,0
2025-08-21 05:00:00,0
2025-08-21 06:00:00,7
2025-08-21 07:00:00,54
2025-08-21 08:00:00,183
2025-08-21 09:00:00,243
2025-08-21 10:00:00,288
2025-08-21 11:00:00,277
2025-08-21 12:00:00,248
2025-08-21 13:00:00,365
2025-08-21 14:00:00,405
2025-08-21 15:00:00,236
2025-08-21 16:00:00,178
2025-08-21 17:00:00,199
2025-08-21 18:00:00,73
2025-08-21 19:00:00,4
2025-08-21 20:00:00,1
2025-08-21 21:00:00,0
2025-08-21 22:00:00,7
2025-08-21 23:00:00,0
2025-08-22 00:00:00,0
2025-08-22 01:00:00,0
2025-08-22 02:00:00,0
2025-08-22 03:00:00,0
2025-08-22 04:00:00,0
2025-08-22 05:00:00,0
2025-08-22 06:00:00,3
2025-08-22 07:00:00,0
2025-08-22 08:00:00,49
2025-08-22 09:00:00,102
2025-08-22 10:00:00,122
2025-08-22 11:00:00,135
2025-08-22 12:00:00,262
2025-08-22 13:00:00,410
2025-08-22 14:00:00,420
2025-08-22 15:00:00,298
2025-08-22 16:00:00,112
2025-08-22 17:00:00,58
2025-08-22 18:00:00,51
2025-08-22 19:00:00,1
2025-08-22 20:00:00,5
2025-08-22 21:00:00,0
2025-08-22 22:00:00,0
2025-08-22 23:00:00,0
2025-08-23 00:00:00,0
2025-08-23 01:00:00,0
2025-08-23 02:00:00,0
2025-08-23 03:00:00,0
2025-08-23 04:00:00,0
2025-08-23 05:00:00,0
2025-08-23 06:00:00,2
2025-08-23 07:00:00,6
2025-08-23 08:00:00,198
2025-08-23 09:00:00,199
2025-08-23 10:00:00,325
2025-08-23 11:00:00,513
2025-08-23 12:00:00,133
2025-08-23 13:00:00,87
2025-08-23 14:00:00,54
2025-08-23 15:00:00,24
2025-08-23 16:00:00,118
2025-08-23 17:00:00,147
2025-08-23 18:00:00,52
2025-08-23 19:00:00,0
2025-08-23 20:00:00,0
2025-08-23 21:00:00,0
2025-08-23 22:00:00,0
2025-08-23 23:00:00,0
2025-08-24 00:00:00,0
2025-08-24 01:00:00,0
2025-08-24 02:00:00,0
2025-08-24 03:00:00,0
2025-08-24 04:00:00,0
2025-08-24 05:00:00,0
2025-08-24 06:00:00,8
2025-08-24 07:00:00,44
2025-08-24 08:00:00,117
2025-08-24 09:00:00,179
2025-08-24 10:00:00,175
2025-08-24 11:00:00,166
2025-08-24 12:00:00,215
2025-08-24 13:00:00,203
2025-08-24 14:00:00,164
2025-08-24 15:00:00,224
2025-08-24 16:00:00,140
2025-08-24 17:00:00,260
2025-08-24 18:00:00,141
2025-08-24 19:00:00,2
2025-08-24 20:00:00,0
2025-08-24 21:00:00,0
2025-08-24 22:00:00,0
2025-08-24 23:00:00,0
2025-08-25 00:00:00,8
2025-08-25 01:00:00,15
2025-08-25 02:00:00,30
2025-08-25 03:00:00,38
2025-08-25 04:00:00,1
2025-08-25 05:00:00,0
2025-08-25 06:00:00,2
2025-08-25 07:00:00,77
2025-08-25 08:00:00,222
2025-08-25 09:00:00,296
2025-08-25 10:00:00,336
2025-08-25 11:00:00,381
2025-08-25 12:00:00,347
2025-08-25 13:00:00,327
2025-08-25 14:00:00,510
2025-08-25 15:00:00,283
2025-08-25 16:00:00,391
2025-08-25 17:00:00,446
2025-08-25 18:00:00,155
2025-08-25 19:00:00,3
2025-08-25 20:00:00,0
2025-08-25 21:00:00,0
2025-08-25 22:00:00,4
2025-08-25 23:00:00,3
2025-08-26 00:00:00,0
2025-08-26 01:00:00,0
2025-08-26 02:00:00,0
2025-08-26 03:00:00,0
2025-08-26 04:00:00,0
2025-08-26 05:00:00,0
2025-08-26 06:00:00,0
2025-08-26 07:00:00,123
2025-08-26 08:00:00,145
2025-08-26 09:00:00,50
2025-08-26 10:00:00,187
2025-08-26 11:00:00,649
2025-08-26 12:00:00,1303
2025-08-26 13:00:00,2154
2025-08-26 14:00:00,2015
2025-08-26 15:00:00,905
2025-08-26 16:00:00,870
2025-08-26 17:00:00,336
2025-08-26 18:00:00,158
2025-08-26 19:00:00,14
2025-08-26 20:00:00,21
2025-08-26 21:00:00,4
2025-08-26 22:00:00,0
2025-08-26 23:00:00,0
2025-08-27 00:00:00,0
2025-08-27 01:00:00,0
2025-08-27 02:00:00,0
2025-08-27 03:00:00,0
2025-08-27 04:00:00,0
2025-08-27 05:00:00,0
2025-08-27 06:00:00,0
2025-08-27 07:00:00,10
2025-08-27 08:00:00,145
2025-08-27 09:00:00,293
2025-08-27 10:00:00,277
2025-08-27 11:00:00,318
2025-08-27 12:00:00,350
2025-08-27 13:00:00,567
2025-08-27 14:00:00,502
2025-08-27 15:00:00,321
2025-08-27 16:00:00,336
2025-08-27 17:00:00,284
2025-08-27 18:00:00,142
2025-08-27 19:00:00,2
2025-08-27 20:00:00,0
2025-08-27 21:00:00,0
2025-08-27 22:00:00,0
2025-08-27 23:00:00,0
2025-08-28 00:00:00,0
2025-08-28 01:00:00,0
2025-08-28 02:00:00,0
2025-08-28 03:00:00,0
2025-08-28 04:00:00,0
2025-08-28 05:00:00,0
2025-08-28 06:00:00,1
2025-08-28 07:00:00,0
2025-08-28 08:00:00,34
2025-08-28 09:00:00,119
2025-08-28 10:00:00,157
2025-08-28 11:00:00,161
2025-08-28 12:00:00,164
2025-08-28 13:00:00,272
2025-08-28 14:00:00,543
2025-08-28 15:00:00,161
2025-08-28 16:00:00,140
2025-08-28 17:00:00,46
2025-08-28 18:00:00,42
2025-08-28 19:00:00,0
2025-08-28 20:00:00,0
2025-08-28 21:00:00,0
2025-08-28 22:00:00,0
2025-08-28 23:00:00,0
2025-08-29 00:00:00,0
2025-08-29 01:00:00,0
2025-08-29 02:00:00,0
2025-08-29 03:00:00,0
2025-08-29 04:00:00,0
2025-08-29 05:00:00,0
2025-08-29 06:00:00,0
2025-08-29 07:00:00,0
2025-08-29 08:00:00,49
2025-08-29 09:00:00,127
2025-08-29 10:00:00,143
2025-08-29 11:00:00,211
2025-08-29 12:00:00,218
2025-08-29 13:00:00,241
2025-08-29 14:00:00,409
2025-08-29 15:00:00,907
2025-08-29 16:00:00,801
2025-08-29 17:00:00,749
2025-08-29 18:00:00,28
2025-08-29 19:00:00,0
2025-08-29 20:00:00,0
2025-08-29 21:00:00,0
2025-08-29 22:00:00,2
2025-08-29 23:00:00,4
2025-08-30 00:00:00,1
2025-08-30 01:00:00,0
2025-08-30 02:00:00,0
2025-08-30 03:00:00,0
2025-08-30 04:00:00,0
2025-08-30 05:00:00,0
2025-08-30 06:00:00,0
2025-08-30 07:00:00,0
2025-08-30 08:00:00,23
2025-08-30 09:00:00,147
2025-08-30 10:00:00,268
2025-08-30 11:00:00,418
2025-08-30 12:00:00,440
2025-08-30 13:00:00,508
2025-08-30 14:00:00,772
2025-08-30 15:00:00,739
2025-08-30 16:00:00,803
2025-08-30 17:00:00,402
2025-08-30 18:00:00,59
2025-08-30 19:00:00,3
2025-08-30 20:00:00,0
2025-08-30 21:00:00,0
2025-08-30 22:00:00,0
2025-08-30 23:00:00,0
2025-08-31 00:00:00,0
2025-08-31 01:00:00,0
2025-08-31 02:00:00,0
2025-08-31 03:00:00,0
2025-08-31 04:00:00,0
2025-08-31 05:00:00,0
2025-08-31 06:00:00,0
2025-08-31 07:00:00,0
2025-08-31 08:00:00,84
2025-08-31 09:00:00,176
2025-08-31 10:00:00,238
2025-08-31 11:00:00,218
2025-08-31 12:00:00,312
2025-08-31 13:00:00,461
2025-08-31 14:00:00,461
2025-08-31 15:00:00,454
2025-08-31 16:00:00,708
2025-08-31 17:00:00,202
2025-08-31 18:00:00,73
2025-08-31 19:00:00,8
2025-08-31 20:00:00,1
2025-08-31 21:00:00,0
2025-08-31 22:00:00,0
2025-08-31 23:00:00,0
