Date,total_curtailment_mwh
2025-05-18 14:00:00,8850
2025-05-18 15:00:00,8340
2025-05-18 16:00:00,7482
2025-05-18 17:00:00,4147
2025-05-18 18:00:00,125
2025-05-18 19:00:00,13
2025-05-18 20:00:00,0
2025-05-18 21:00:00,0
2025-05-18 22:00:00,0
2025-05-18 23:00:00,0
2025-05-19 00:00:00,0
2025-05-19 01:00:00,0
2025-05-19 02:00:00,0
2025-05-19 03:00:00,0
2025-05-19 04:00:00,0
2025-05-19 05:00:00,0
2025-05-19 06:00:00,1
2025-05-19 07:00:00,529
2025-05-19 08:00:00,1700
2025-05-19 09:00:00,1987
2025-05-19 10:00:00,2406
2025-05-19 11:00:00,2232
2025-05-19 12:00:00,2719
2025-05-19 13:00:00,2969
2025-05-19 14:00:00,3351
2025-05-19 15:00:00,3914
2025-05-19 16:00:00,3668
2025-05-19 17:00:00,1816
2025-05-19 18:00:00,205
2025-05-19 19:00:00,236
2025-05-19 20:00:00,204
2025-05-19 21:00:00,154
2025-05-19 22:00:00,151
2025-05-19 23:00:00,160
2025-05-20 00:00:00,147
2025-05-20 01:00:00,41
2025-05-20 02:00:00,0
2025-05-20 03:00:00,0
2025-05-20 04:00:00,0
2025-05-20 05:00:00,0
2025-05-20 06:00:00,0
2025-05-20 07:00:00,318
2025-05-20 08:00:00,461
2025-05-20 09:00:00,603
2025-05-20 10:00:00,481
2025-05-20 11:00:00,969
2025-05-20 12:00:00,1584
2025-05-20 13:00:00,1017
2025-05-20 14:00:00,703
2025-05-20 15:00:00,445
2025-05-20 16:00:00,858
2025-05-20 17:00:00,228
2025-05-20 18:00:00,36
2025-05-20 19:00:00,24
2025-05-20 20:00:00,9
2025-05-20 21:00:00,7
2025-05-20 22:00:00,4
2025-05-20 23:00:00,0
2025-05-21 00:00:00,0
2025-05-21 01:00:00,0
2025-05-21 02:00:00,0
2025-05-21 03:00:00,0
2025-05-21 04:00:00,0
2025-05-21 05:00:00,0
2025-05-21 06:00:00,1
2025-05-21 07:00:00,207
2025-05-21 08:00:00,268
2025-05-21 09:00:00,226
2025-05-21 10:00:00,226
2025-05-21 11:00:00,227
2025-05-21 12:00:00,255
2025-05-21 13:00:00,242
2025-05-21 14:00:00,362
2025-05-21 15:00:00,278
2025-05-21 16:00:00,250
2025-05-21 17:00:00,101
2025-05-21 18:00:00,190
2025-05-21 19:00:00,17
2025-05-21 20:00:00,57
2025-05-21 21:00:00,5
2025-05-21 22:00:00,4
2025-05-21 23:00:00,0
2025-05-22 00:00:00,0
2025-05-22 01:00:00,55
2025-05-22 02:00:00,48
2025-05-22 03:00:00,6
2025-05-22 04:00:00,1
2025-05-22 05:00:00,1
2025-05-22 06:00:00,0
2025-05-22 07:00:00,896
2025-05-22 08:00:00,1665
2025-05-22 09:00:00,1125
2025-05-22 10:00:00,383
2025-05-22 11:00:00,227
2025-05-22 12:00:00,328
2025-05-22 13:00:00,432
2025-05-22 14:00:00,762
2025-05-22 15:00:00,1068
2025-05-22 16:00:00,1333
2025-05-22 17:00:00,1200
2025-05-22 18:00:00,454
2025-05-22 19:00:00,205
2025-05-22 20:00:00,114
2025-05-22 21:00:00,140
2025-05-22 22:00:00,192
2025-05-22 23:00:00,172
2025-05-23 00:00:00,117
2025-05-23 01:00:00,78
2025-05-23 02:00:00,181
2025-05-23 03:00:00,200
2025-05-23 04:00:00,87
2025-05-23 05:00:00,43
2025-05-23 06:00:00,165
2025-05-23 07:00:00,824
2025-05-23 08:00:00,1593
2025-05-23 09:00:00,1973
2025-05-23 10:00:00,1018
2025-05-23 11:00:00,1768
2025-05-23 12:00:00,1858
2025-05-23 13:00:00,2191
2025-05-23 14:00:00,2218
2025-05-23 15:00:00,1724
2025-05-23 16:00:00,2066
2025-05-23 17:00:00,1358
2025-05-23 18:00:00,199
2025-05-23 19:00:00,7
2025-05-23 20:00:00,17
2025-05-23 21:00:00,31
2025-05-23 22:00:00,146
2025-05-23 23:00:00,69
2025-05-24 00:00:00,220
2025-05-24 01:00:00,177
2025-05-24 02:00:00,158
2025-05-24 03:00:00,4
2025-05-24 04:00:00,4
2025-05-24 05:00:00,0
2025-05-24 06:00:00,242
2025-05-24 07:00:00,1380
2025-05-24 08:00:00,2343
2025-05-24 09:00:00,3298
2025-05-24 10:00:00,3531
2025-05-24 11:00:00,4768
2025-05-24 12:00:00,5526
2025-05-24 13:00:00,5328
2025-05-24 14:00:00,5472
2025-05-24 15:00:00,4404
2025-05-24 16:00:00,3564
2025-05-24 17:00:00,1914
2025-05-24 18:00:00,388
2025-05-24 19:00:00,252
2025-05-24 20:00:00,228
2025-05-24 21:00:00,240
2025-05-24 22:00:00,225
2025-05-24 23:00:00,184
2025-05-25 00:00:00,197
2025-05-25 01:00:00,183
2025-05-25 02:00:00,167
2025-05-25 03:00:00,188
2025-05-25 04:00:00,139
2025-05-25 05:00:00,95
2025-05-25 06:00:00,88
2025-05-25 07:00:00,1341
2025-05-25 08:00:00,3025
2025-05-25 09:00:00,3391
2025-05-25 10:00:00,4046
2025-05-25 11:00:00,4702
2025-05-25 12:00:00,4832
2025-05-25 13:00:00,5193
2025-05-25 14:00:00,5348
2025-05-25 15:00:00,4597
2025-05-25 16:00:00,3443
2025-05-25 17:00:00,1844
2025-05-25 18:00:00,292
2025-05-25 19:00:00,197
2025-05-25 20:00:00,226
2025-05-25 21:00:00,227
2025-05-25 22:00:00,228
2025-05-25 23:00:00,196
2025-05-26 00:00:00,182
2025-05-26 01:00:00,177
2025-05-26 02:00:00,153
2025-05-26 03:00:00,177
2025-05-26 04:00:00,62
2025-05-26 05:00:00,0
2025-05-26 06:00:00,74
2025-05-26 07:00:00,1991
2025-05-26 08:00:00,4072
2025-05-26 09:00:00,3924
2025-05-26 10:00:00,3715
2025-05-26 11:00:00,4252
2025-05-26 12:00:00,4668
2025-05-26 13:00:00,3996
2025-05-26 14:00:00,3075
2025-05-26 15:00:00,1632
2025-05-26 16:00:00,871
2025-05-26 17:00:00,350
2025-05-26 18:00:00,215
2025-05-26 19:00:00,99
2025-05-26 20:00:00,59
2025-05-26 21:00:00,30
2025-05-26 22:00:00,50
2025-05-26 23:00:00,126
2025-05-27 00:00:00,125
2025-05-27 01:00:00,86
2025-05-27 02:00:00,72
2025-05-27 03:00:00,63
2025-05-27 04:00:00,54
2025-05-27 05:00:00,37
2025-05-27 06:00:00,53
2025-05-27 07:00:00,267
2025-05-27 08:00:00,564
2025-05-27 09:00:00,1228
2025-05-27 10:00:00,757
2025-05-27 11:00:00,1077
2025-05-27 12:00:00,749
2025-05-27 13:00:00,1269
2025-05-27 14:00:00,1433
2025-05-27 15:00:00,1011
2025-05-27 16:00:00,572
2025-05-27 17:00:00,711
2025-05-27 18:00:00,310
2025-05-27 19:00:00,206
2025-05-27 20:00:00,116
2025-05-27 21:00:00,188
2025-05-27 22:00:00,220
2025-05-27 23:00:00,255
2025-05-28 00:00:00,324
2025-05-28 01:00:00,372
2025-05-28 02:00:00,357
2025-05-28 03:00:00,335
2025-05-28 04:00:00,303
2025-05-28 05:00:00,312
2025-05-28 06:00:00,380
2025-05-28 07:00:00,618
2025-05-28 08:00:00,707
2025-05-28 09:00:00,779
2025-05-28 10:00:00,670
2025-05-28 11:00:00,471
2025-05-28 12:00:00,402
2025-05-28 13:00:00,453
2025-05-28 14:00:00,572
2025-05-28 15:00:00,833
2025-05-28 16:00:00,508
2025-05-28 17:00:00,600
2025-05-28 18:00:00,211
2025-05-28 19:00:00,17
2025-05-28 20:00:00,114
2025-05-28 21:00:00,200
2025-05-28 22:00:00,167
2025-05-28 23:00:00,182
2025-05-29 00:00:00,175
2025-05-29 01:00:00,168
2025-05-29 02:00:00,180
2025-05-29 03:00:00,166
2025-05-29 04:00:00,141
2025-05-29 05:00:00,139
2025-05-29 06:00:00,70
2025-05-29 07:00:00,67
2025-05-29 08:00:00,140
2025-05-29 09:00:00,176
2025-05-29 10:00:00,208
2025-05-29 11:00:00,212
2025-05-29 12:00:00,207
2025-05-29 13:00:00,203
2025-05-29 14:00:00,226
2025-05-29 15:00:00,209
2025-05-29 16:00:00,271
2025-05-29 17:00:00,174
2025-05-29 18:00:00,101
2025-05-29 19:00:00,1
2025-05-29 20:00:00,0
2025-05-29 21:00:00,0
2025-05-29 22:00:00,0
2025-05-29 23:00:00,0
2025-05-30 00:00:00,0
2025-05-30 01:00:00,0
2025-05-30 02:00:00,0
2025-05-30 03:00:00,0
2025-05-30 04:00:00,0
2025-05-30 05:00:00,0
2025-05-30 06:00:00,76
2025-05-30 07:00:00,187
2025-05-30 08:00:00,318
2025-05-30 09:00:00,211
2025-05-30 10:00:00,560
2025-05-30 11:00:00,985
2025-05-30 12:00:00,950
2025-05-30 13:00:00,1444
2025-05-30 14:00:00,926
2025-05-30 15:00:00,673
2025-05-30 16:00:00,801
2025-05-30 17:00:00,789
2025-05-30 18:00:00,261
2025-05-30 19:00:00,76
2025-05-30 20:00:00,0
2025-05-30 21:00:00,0
2025-05-30 22:00:00,0
2025-05-30 23:00:00,0
2025-05-31 00:00:00,0
2025-05-31 01:00:00,0
2025-05-31 02:00:00,0
2025-05-31 03:00:00,0
2025-05-31 04:00:00,0
2025-05-31 05:00:00,1
2025-05-31 06:00:00,0
2025-05-31 07:00:00,35
2025-05-31 08:00:00,97
2025-05-31 09:00:00,161
2025-05-31 10:00:00,202
2025-05-31 11:00:00,195
2025-05-31 12:00:00,155
2025-05-31 13:00:00,255
2025-05-31 14:00:00,158
2025-05-31 15:00:00,560
2025-05-31 16:00:00,228
2025-05-31 17:00:00,43
2025-05-31 18:00:00,56
2025-05-31 19:00:00,22
2025-05-31 20:00:00,0
2025-05-31 21:00:00,0
2025-05-31 22:00:00,0
2025-05-31 23:00:00,0
